id,label,confidence,used_vote,valid,reason,checks,vote_dist,roi_meta
TEST_010,0,0.603,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c8/n2/u0) / hole2=connected(c10/n0/u0) / hole3=connected(c5/n5/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage observed (based on FULL; top/corners/edges appear intact). hole1: not_connected — no 12 o'clock contact; a gap exists between lead and hole. hole2: connected — 12 o'clock contact with no gap; lead descends into hole. hole3: not_connected — no 12 o'clock contact; gap exists between lead and hole. || Package: no damage observed on FULL (edges and corners appear intact). hole1: 12 o'clock contact + no gap = connected. hole2: 12 o'clock contact + no gap = connected. hole3: no contact at 12 o'clock and/or visible gap (hole empty) = not_connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h2"": {""connected"": 10, ""not_connected"": 0, ""uncertain"": 0}, ""h3"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""conf_avg"": 0.603, ""first_conf"": 0.8}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_011,1,0.56,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c3/n6/u1) / hole2=connected(c9/n0/u1) / hole3=not_connected(c1/n8/u1). | (debug samples: Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present -> not_connected. hole2: 12 o'clock contact + no gap -> connected. hole3: no 12 o'clock contact + gap present -> not_connected. || Package: no damage (based on FULL). hole1: not_connected because lead is not at 12 o'clock and a gap exists between lead and hole; hole2: connected with 12 o'clock contact and no gap; hole3: not_connected because there is no lead at 12 o'clock and a gap exists. || Package: no damage (based on FULL). hole1: unable to determine 12 o'clock contact or gap due to resolution/noise in Sub-ROI #1. hole2: unable to determine 12 o'clock contact or gap due to resolution/noise in Sub-ROI #2. hole3: unable to determine 12 o'clock contact or gap due to resolution/noise in Sub-ROI #3.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 3, ""not_connected"": 6, ""uncertain"": 1}, ""h2"": {""connected"": 9, ""not_connected"": 0, ""uncertain"": 1}, ""h3"": {""connected"": 1, ""not_connected"": 8, ""uncertain"": 1}, ""conf_avg"": 0.56, ""first_conf"": 0.75}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_012,1,0.483,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c1/n9/u0) / hole2=connected(c9/n0/u1) / hole3=not_connected(c1/n9/u0). | (debug samples: Package: no damage (based on FULL). hole1: no 12 o'clock contact; gap present between lead and hole = not_connected. hole2: 12 o'clock contact with no gap = connected. hole3: no 12 o'clock contact; gap present between lead and hole = not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: not at 12 o'clock and gap present = not_connected. || Package: no damage (based on FULL). hole1: not_connected (lead not at 12 o'clock; gap present between lead and hole) / hole2: connected (12 o'clock contact + no gap) / hole3: not_connected (lead not at 12 o'clock; gap present).),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 1, ""not_connected"": 9, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 0, ""uncertain"": 1}, ""h3"": {""connected"": 1, ""not_connected"": 9, ""uncertain"": 0}, ""conf_avg"": 0.48299999999999993, ""first_conf"": 0.58}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_013,1,0.515,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c3/n6/u1) / hole2=connected(c10/n0/u0) / hole3=not_connected(c3/n6/u1). | (debug samples: Package: no damage (based on FULL image; edges and corners appear intact). hole1: 12 o'clock contact not observed and a gap is present -> not_connected. hole2: 12 o'clock contact observed with no gap -> connected. hole3: 12 o'clock contact not observed and gap present -> not_connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected. || Package: no damage (based on FULL). hole1: not_connected — no 12 o'clock contact and a gap between lead and hole. hole2: connected — 12 o'clock contact with lead entering hole and no gap. hole3: not_connected — no 12 o'clock contact and a gap between lead and hole.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 3, ""not_connected"": 6, ""uncertain"": 1}, ""h2"": {""connected"": 10, ""not_connected"": 0, ""uncertain"": 0}, ""h3"": {""connected"": 3, ""not_connected"": 6, ""uncertain"": 1}, ""conf_avg"": 0.515, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_014,1,0.447,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c6/n4/u0) / hole2=not_connected(c3/n7/u0) / hole3=not_connected(c1/n9/u0). | (debug samples: Package: no damage (based on FULL). hole1: no 12 o'clock contact; gap present = not_connected / hole2: no 12 o'clock contact; gap present = not_connected / hole3: no 12 o'clock contact; gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact and a gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: gap present = not_connected / hole3: gap present = not_connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""not_connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 6, ""not_connected"": 4, ""uncertain"": 0}, ""h2"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""h3"": {""connected"": 1, ""not_connected"": 9, ""uncertain"": 0}, ""conf_avg"": 0.44699999999999995, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_015,1,0.357,True,True,Package intact (vote 9/10 on FULL). hole1=not_connected(c2/n8/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c0/n10/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact = absent; gap = present -> not_connected. hole2: 12 o'clock contact = present; gap = absent -> connected. hole3: 12 o'clock contact = absent; gap = present -> not_connected. || Package: damaged (evidence from FULL: visible chipping at bottom-left edge). hole1: 12 o'clock contact: not present; gap: present. hole2: 12 o'clock contact: not present; gap: present. hole3: 12 o'clock contact: not present; gap: present. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present = not_connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 9, ""pkg_false"": 1, ""h1"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 0, ""not_connected"": 10, ""uncertain"": 0}, ""conf_avg"": 0.35700000000000004, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_016,1,0.6,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c4/n6/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c2/n7/u1). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact with no gap -> connected; hole2: 12 o'clock contact with no gap -> connected; hole3: no 12 o'clock contact (no lead entering the hole) -> not_connected || Package: no damage observed (based on FULL). hole1: not_connected — 12 o'clock contact absent and a gap between lead and hole is present; hole2: connected — 12 o'clock contact present with no gap; hole3: not_connected — 12 o'clock contact absent and a gap between lead and hole is present.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 2, ""not_connected"": 7, ""uncertain"": 1}, ""conf_avg"": 0.6000000000000001, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_017,0,0.635,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c6/n4/u0) / hole2=connected(c8/n2/u0) / hole3=connected(c6/n3/u1). | (debug samples: Package: no damage (based on FULL). hole1: not_connected (no 12 o'clock contact and a gap between lead and hole); hole2: not_connected (no 12 o'clock contact and a gap); hole3: not_connected (no 12 o'clock contact and a gap). || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL; top/corners/edges intact). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 6, ""not_connected"": 4, ""uncertain"": 0}, ""h2"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h3"": {""connected"": 6, ""not_connected"": 3, ""uncertain"": 1}, ""conf_avg"": 0.635, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_018,1,0.53,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c4/n4/u2) / hole2=connected(c7/n1/u2) / hole3=not_connected(c3/n5/u2). | (debug samples: Package: no damage detected (based on FULL). hole1: no 12 o'clock contact + gap present = not_connected. hole2: 12 o'clock contact + no gap = connected. hole3: no 12 o'clock contact + gap present = not_connected. || Package: no damage detected (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: not_connected — 12 o'clock contact not observed and a gap exists between lead and hole; hole2: not_connected — 12 o'clock contact not observed and a gap exists between lead and hole; hole3: not_connected — 12 o'clock contact not observed and a gap exists between lead and hole.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 4, ""uncertain"": 2}, ""h2"": {""connected"": 7, ""not_connected"": 1, ""uncertain"": 2}, ""h3"": {""connected"": 3, ""not_connected"": 5, ""uncertain"": 2}, ""conf_avg"": 0.53, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_019,1,0.434,True,True,Package intact (vote 8/10 on FULL). hole1=connected(c8/n2/u0) / hole2=not_connected(c4/n6/u0) / hole3=not_connected(c1/n9/u0). | (debug samples: Package: no damage (based on FULL). hole1: not_connected – lead not at 12 o'clock or there is a gap between lead and hole; hole2: connected – 12 o'clock contact + no gap; hole3: not_connected – lead not at 12 o'clock or there is a gap between lead and hole. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: not 12 o'clock contact + gap present = not_connected; hole3: not 12 o'clock contact + gap present = not_connected || Package: no damage (based on FULL). hole1: no 12 o'clock contact; gap present between lead and hole. hole2: no 12 o'clock contact; gap present between lead and hole. hole3: no 12 o'clock contact; gap present between lead and hole.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""not_connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 8, ""pkg_false"": 2, ""h1"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h2"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""h3"": {""connected"": 1, ""not_connected"": 9, ""uncertain"": 0}, ""conf_avg"": 0.434, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_020,1,0.614,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c8/n2/u0) / hole2=connected(c8/n2/u0) / hole3=not_connected(c2/n8/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: lead not at 12 o'clock and a gap is present = not_connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h2"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h3"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""conf_avg"": 0.6140000000000001, ""first_conf"": 0.62}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_021,0,0.58,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c10/n0/u0) / hole3=connected(c6/n4/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected || Package: no damage observed on the black body in the FULL image. hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 10, ""not_connected"": 0, ""uncertain"": 0}, ""h3"": {""connected"": 6, ""not_connected"": 4, ""uncertain"": 0}, ""conf_avg"": 0.58, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_022,1,0.576,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c4/n5/u1) / hole2=connected(c9/n0/u1) / hole3=not_connected(c2/n7/u1). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected || Package: no damage (based on FULL). hole1: 12 o'clock contact absent and a gap between lead and hole; hole2: 12 o'clock contact present with no gap; hole3: 12 o'clock contact absent with a gap. || Package: no damage detected on FULL (edges/corners appear intact). hole1: 12 o'clock contact with no visible gap = connected; hole2: 12 o'clock contact with no visible gap = connected; hole3: lead not at 12 o'clock and a gap between lead and hole is visible = not_connected.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 5, ""uncertain"": 1}, ""h2"": {""connected"": 9, ""not_connected"": 0, ""uncertain"": 1}, ""h3"": {""connected"": 2, ""not_connected"": 7, ""uncertain"": 1}, ""conf_avg"": 0.5760000000000001, ""first_conf"": 0.72}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
